"6/1/2014 0:00:00",40.7293,-73.992
"6/1/2014 0:01:00",40.7131,-74.0097
"6/1/2014 0:04:00",40.3461,-74.661
"6/1/2014 0:04:00",40.7555,-73.9833
"6/1/2014 0:07:00",40.688,-74.1831
"6/1/2014 0:08:00",40.7152,-73.9917
"6/1/2014 0:08:00",40.7282,-73.991
"6/1/2014 0:08:00",40.3042,-73.9794
"6/1/2014 0:09:00",40.727,-73.9915
"6/1/2014 0:10:00",40.7221,-73.9965
"6/1/2014 0:11:00",40.7153,-74.0146
"6/1/2014 0:15:00",40.6176,-74.0197
"6/1/2014 0:16:00",40.7025,-73.9897
"6/1/2014 0:17:00",40.735,-74.165
"6/1/2014 0:17:00",40.7357,-74.0068
"6/1/2014 0:18:00",40.6904,-73.9572
"6/1/2014 0:19:00",40.7384,-73.9857
"6/1/2014 0:20:00",40.7406,-74.0066
"6/1/2014 0:21:00",40.7535,-73.9813
"6/1/2014 0:21:00",40.722,-73.9804
"6/1/2014 0:23:00",40.8095,-74.1037
"6/1/2014 0:23:00",40.7482,-73.9745
"6/1/2014 0:30:00",40.7043,-73.933
"6/1/2014 0:32:00",40.7298,-73.9898
"6/1/2014 0:32:00",40.7397,-74.0053
"6/1/2014 0:34:00",40.7607,-74.0025
"6/1/2014 0:37:00",40.7578,-73.9703
"6/1/2014 0:39:00",40.7349,-73.985
"6/1/2014 0:39:00",40.7133,-73.9775
"6/1/2014 0:40:00",40.7273,-73.9936
"6/1/2014 0:40:00",40.761,-73.6035
"6/1/2014 0:44:00",40.7401,-73.9901
"6/1/2014 0:46:00",40.7261,-73.9835
"6/1/2014 0:48:00",40.7406,-74.0086
"6/1/2014 0:49:00",40.6975,-73.9373
"6/1/2014 0:53:00",40.7428,-73.9806
"6/1/2014 0:55:00",40.7667,-74.2016
"6/1/2014 0:59:00",40.7053,-73.9394
"6/1/2014 0:59:00",40.7181,-73.6795
"6/1/2014 1:00:00",40.7431,-73.9848
"6/1/2014 1:00:00",40.7395,-74.0021
"6/1/2014 1:01:00",40.7816,-73.7183
"6/1/2014 1:01:00",40.8192,-73.9019
"6/1/2014 1:02:00",40.7335,-74.0037
"6/1/2014 1:04:00",40.7404,-74.0083
"6/1/2014 1:09:00",40.796,-74.4726
"6/1/2014 1:14:00",40.7397,-74.0081
"6/1/2014 1:15:00",40.7233,-73.9855
"6/1/2014 1:18:00",40.7535,-73.9851
"6/1/2014 1:25:00",40.7978,-74.4777
"6/1/2014 1:32:00",40.299,-73.9811
"6/1/2014 1:37:00",40.7343,-74.166
"6/1/2014 1:38:00",40.7392,-73.9953
"6/1/2014 1:40:00",41.0169,-73.7182
"6/1/2014 1:41:00",40.7196,-73.9995
"6/1/2014 1:52:00",40.7398,-74.0054
"6/1/2014 1:56:00",40.7295,-74.0084
"6/1/2014 2:03:00",40.7408,-74.0079
"6/1/2014 2:04:00",40.7381,-74.0089
"6/1/2014 2:05:00",40.742,-74.0077
"6/1/2014 2:15:00",40.6736,-73.992
"6/1/2014 2:19:00",40.7195,-73.9887
"6/1/2014 2:21:00",40.7144,-73.9651
"6/1/2014 2:26:00",40.7621,-73.9747
"6/1/2014 2:27:00",40.74,-74.0055
"6/1/2014 2:32:00",40.762,-73.9936
"6/1/2014 2:40:00",40.7175,-74.0055
"6/1/2014 2:41:00",40.7521,-73.9954
"6/1/2014 2:47:00",40.7222,-73.9588
"6/1/2014 2:50:00",40.719,-73.9888
"6/1/2014 2:51:00",40.6564,-73.6453
"6/1/2014 2:53:00",40.7261,-73.9918
"6/1/2014 2:54:00",40.7191,-73.9892
"6/1/2014 2:58:00",40.7286,-73.9954
"6/1/2014 3:10:00",40.7615,-73.975
"6/1/2014 3:11:00",40.7278,-73.9991
"6/1/2014 3:14:00",40.7503,-73.9839
"6/1/2014 3:19:00",40.7389,-74.0081
"6/1/2014 3:23:00",40.775,-73.9907
"6/1/2014 3:32:00",40.7054,-74.0072
"6/1/2014 3:35:00",40.7303,-74.0025
"6/1/2014 3:36:00",40.7347,-73.9924
"6/1/2014 4:03:00",40.7224,-73.9878
"6/1/2014 4:51:00",40.6982,-73.462
"6/1/2014 4:54:00",40.6449,-73.7818
"6/1/2014 4:56:00",40.645,-73.782
"6/1/2014 5:07:00",40.7699,-73.9843
"6/1/2014 5:10:00",40.7372,-73.9967
"6/1/2014 5:14:00",40.6448,-73.7826
"6/1/2014 5:48:00",40.7228,-74.0019
"6/1/2014 6:19:00",40.736,-73.9792
"6/1/2014 6:21:00",40.7536,-73.9915
"6/1/2014 6:24:00",40.7615,-73.9881
"6/1/2014 6:25:00",40.8525,-73.8281
"6/1/2014 6:27:00",40.7554,-73.9738
"6/1/2014 6:35:00",40.7543,-73.9817
"6/1/2014 6:37:00",40.7751,-73.9633
"6/1/2014 6:46:00",40.6952,-74.1784
"6/1/2014 6:51:00",40.7621,-73.9817
"6/1/2014 6:53:00",40.7094,-74.0149
"6/1/2014 6:56:00",40.6468,-73.7893
"6/1/2014 7:10:00",40.7361,-73.9979
"6/1/2014 7:14:00",40.7702,-73.8645
"6/1/2014 7:15:00",40.7271,-74.0064
"6/1/2014 7:21:00",40.7399,-74.0061
"6/1/2014 7:24:00",40.7366,-73.8701
"6/1/2014 7:24:00",40.7366,-73.8701
"6/1/2014 7:26:00",40.7844,-73.9476
"6/1/2014 7:28:00",40.7509,-73.9824
"6/1/2014 7:29:00",40.7627,-73.9655
"6/1/2014 7:32:00",40.7315,-74.0015
"6/1/2014 7:35:00",40.7221,-73.9987
"6/1/2014 7:40:00",40.7647,-73.9779
"6/1/2014 7:41:00",40.7267,-74.0089
"6/1/2014 7:47:00",40.792,-73.9774
"6/1/2014 7:58:00",40.7986,-73.9734
"6/1/2014 8:02:00",40.7246,-73.9922
"6/1/2014 8:03:00",40.7643,-73.9684
"6/1/2014 8:03:00",40.7289,-73.9763
"6/1/2014 8:07:00",40.68,-73.9672
"6/1/2014 8:08:00",40.7601,-73.9104
"6/1/2014 8:08:00",40.7601,-73.9104
"6/1/2014 8:11:00",40.7225,-73.9874
"6/1/2014 8:16:00",40.728,-73.991
"6/1/2014 8:17:00",40.7769,-73.9775
"6/1/2014 8:18:00",40.791,-73.9746
"6/1/2014 8:26:00",40.7677,-73.9836
"6/1/2014 8:31:00",40.7653,-73.9754
"6/1/2014 8:31:00",40.7775,-73.9458
"6/1/2014 8:37:00",40.7307,-73.9926
"6/1/2014 8:38:00",40.735,-73.9892
"6/1/2014 8:38:00",40.696,-73.9684
"6/1/2014 8:38:00",40.696,-73.9684
"6/1/2014 8:41:00",40.7332,-73.9899
"6/1/2014 8:43:00",40.7351,-74.0099
"6/1/2014 8:44:00",40.7559,-73.9827
"6/1/2014 8:49:00",40.7852,-73.9505
"6/1/2014 8:56:00",40.7168,-73.9893
"6/1/2014 8:56:00",40.7168,-73.9893
"6/1/2014 9:00:00",40.7573,-73.9754
"6/1/2014 9:06:00",40.7681,-73.9963
"6/1/2014 9:07:00",40.7446,-73.9946
"6/1/2014 9:07:00",40.7861,-73.9707
"6/1/2014 9:08:00",40.769,-73.9833
"6/1/2014 9:08:00",40.7192,-73.9485
"6/1/2014 9:14:00",40.7534,-74.027
"6/1/2014 9:17:00",40.7361,-73.9937
"6/1/2014 9:18:00",40.6761,-73.9506
"6/1/2014 9:21:00",40.7883,-73.9675
"6/1/2014 9:27:00",40.7257,-73.9444
"6/1/2014 9:28:00",40.7713,-73.9605
"6/1/2014 9:31:00",40.7419,-74.0479
"6/1/2014 9:35:00",40.7502,-73.9814
"6/1/2014 9:36:00",40.7599,-73.9963
"6/1/2014 9:38:00",40.7171,-73.9901
"6/1/2014 9:43:00",40.7203,-74.0118
"6/1/2014 9:45:00",40.7796,-73.9772
"6/1/2014 9:47:00",40.6663,-73.9506
"6/1/2014 9:49:00",40.7379,-73.9849
"6/1/2014 9:50:00",40.7823,-73.9723
"6/1/2014 9:52:00",40.7747,-73.9909
"6/1/2014 9:53:00",40.7828,-73.9795
"6/1/2014 9:54:00",40.7257,-73.9844
"6/1/2014 9:54:00",40.7211,-74.0052
"6/1/2014 9:56:00",40.7219,-74.0041
"6/1/2014 9:56:00",40.6713,-73.9568
"6/1/2014 9:57:00",40.738,-73.9867
"6/1/2014 9:57:00",40.7374,-74.0039
"6/1/2014 10:01:00",40.7161,-74.0022
"6/1/2014 10:04:00",40.7789,-73.956
"6/1/2014 10:05:00",40.7591,-73.9942
"6/1/2014 10:10:00",40.7312,-73.9858
"6/1/2014 10:12:00",40.6241,-73.5984
"6/1/2014 10:13:00",40.7219,-74.004
"6/1/2014 10:14:00",40.7646,-73.9836
"6/1/2014 10:18:00",40.627,-73.7322
"6/1/2014 10:23:00",40.774,-73.8727
"6/1/2014 10:24:00",40.7627,-73.9721
"6/1/2014 10:25:00",40.6446,-73.9624
"6/1/2014 10:25:00",40.7269,-73.9782
"6/1/2014 10:29:00",40.7419,-74.0038
"6/1/2014 10:29:00",40.7075,-74.0031
"6/1/2014 10:29:00",40.7373,-73.9869
"6/1/2014 10:31:00",40.7435,-73.9981
"6/1/2014 10:33:00",40.6883,-73.9658
"6/1/2014 10:36:00",40.7675,-73.9685
"6/1/2014 10:36:00",40.69,-73.9503
"6/1/2014 10:37:00",40.7628,-73.958
"6/1/2014 10:37:00",40.7472,-73.9855
"6/1/2014 10:42:00",40.7223,-74.0024
"6/1/2014 10:43:00",40.7739,-73.8726
"6/1/2014 10:45:00",40.6294,-73.9769
"6/1/2014 10:45:00",40.8042,-73.9418
"6/1/2014 10:47:00",40.7366,-73.9889
"6/1/2014 10:48:00",40.8686,-73.4457
"6/1/2014 10:49:00",40.7715,-73.9898
"6/1/2014 10:51:00",40.7376,-74.0093
"6/1/2014 10:52:00",40.7191,-74.0027
"6/1/2014 10:57:00",40.78,-73.9829
"6/1/2014 10:57:00",40.7258,-74.0056
"6/1/2014 10:59:00",40.7546,-73.9696
"6/1/2014 10:59:00",40.7156,-74.0059
"6/1/2014 11:00:00",40.6377,-73.926
"6/1/2014 11:07:00",40.7747,-73.9577
"6/1/2014 11:08:00",40.756,-73.9944
"6/1/2014 11:11:00",40.8637,-73.9234
"6/1/2014 11:13:00",40.7388,-74.009
"6/1/2014 11:13:00",40.709,-74.0171
"6/1/2014 11:14:00",40.7384,-73.9961
"6/1/2014 11:15:00",40.7403,-73.9841
"6/1/2014 11:16:00",40.7236,-73.9892
"6/1/2014 11:18:00",40.7613,-73.8269
"6/1/2014 11:22:00",40.7767,-73.9512
"6/1/2014 11:23:00",40.7546,-73.9718
"6/1/2014 11:28:00",40.7289,-73.7156
"6/1/2014 11:28:00",40.7447,-73.9567
"6/1/2014 11:29:00",40.6913,-73.9844
"6/1/2014 11:30:00",40.7794,-73.9526
"6/1/2014 11:30:00",40.7435,-73.977
"6/1/2014 11:31:00",40.6484,-73.7825
"6/1/2014 11:32:00",40.7207,-73.9972
"6/1/2014 11:32:00",40.7824,-73.9814
